run_id,protocol_lock_id,project_id,bug_id,bug_key,experiment_group,best_attempt,attempts_used,input_tokens,output_tokens,estimated_cost,runtime_seconds,patch_apply,compile,trigger_test,full_test,plausible,target_warning_removed,public_api_unchanged,hard_scope_pass,blocking_obligations_total,blocking_obligations_pass,advisory_obligations_total,advisory_obligations_pass,obligation_satisfaction_rate,claimed_mapping_valid,realized_mapping_success,mapping_consistent,mapping_exact,mapping_precision,mapping_coverage,would_accept_test_only,would_accept_generic,would_accept_hybrid,final_correctness,best_patch_path,best_evidence_path,status,failure_reason,generation_final_correctness,selected_attempt_id,patch_hash,unique_patch_id,audit_plausible,correctness_type,correctness_reason,correctness_basis,root_cause_related,semantic_equivalent,overfitting_risk,audit_status,reviewer,second_review_required,second_reviewer,second_review_reason,evidence_stratum,defect_category
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Math,91,Math-91,R,1,1,6378,246,0.00298845,383.926,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Math-91_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Math-91_R_attempt1.json,completed,,pending_human,1,07a0dca4e8d1e8df5a18e43461f9dff9b61e2ae4759fe47a7761da340bfc32aa,UP-04,true,developer_equivalent,"The generated patches are algebraically equivalent to the developer repair, avoid floating-point equality errors, and remain safe for int numerator/denominator products widened to long.",developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,OBJECT_PROTOCOL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Math,91,Math-91,C,1,1,7300,386,0.00351132,387.706,true,true,true,true,true,true,true,true,7,7,1,1,1.0,true,true,true,false,1.0,1.0,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Math-91_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Math-91_C_attempt1.json,completed,,pending_human,1,bd6510244063ec6cc7ed70853fe5e9eeb264f2c6599325bd5b8ba1f931348ce1,UP-17,true,developer_equivalent,"The generated patches are algebraically equivalent to the developer repair, avoid floating-point equality errors, and remain safe for int numerator/denominator products widened to long.",developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,OBJECT_PROTOCOL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,1,Chart-1,A,1,1,22067,160,0.009738345,407.204,true,true,true,true,true,true,true,true,7,7,2,2,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-1_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-1_A_attempt1.json,completed,,pending_human,1,c67ee37b82c00e54def19cc805e17bf2ccef8a6d59407578ad41277f0eb13e0e,UP-18,true,developer_equivalent,The generated patches reproduce the developer fix at the same control-flow guard and restore both null safety and normal legend-item enumeration; the diffs differ only in context formatting.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,1,Chart-1,R,1,1,22278,167,0.00983622,377.126,true,true,true,true,true,true,true,true,7,7,2,2,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-1_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-1_R_attempt1.json,completed,,pending_human,1,4c5df85dd3981643e70768b0a92839f340094909aca39f11a7dbca37853bfaba,UP-07,true,developer_equivalent,The generated patches reproduce the developer fix at the same control-flow guard and restore both null safety and normal legend-item enumeration; the diffs differ only in context formatting.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,1,Chart-1,C,1,1,23418,372,0.010510470000000001,376.487,true,true,true,true,true,true,true,true,7,7,2,2,1.0,true,true,true,false,1.0,1.0,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-1_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-1_C_attempt1.json,completed,,pending_human,1,cbd4912e7acde8737ee3519e582a015b6842790bd93f838f63d2422254c8038a,UP-19,true,developer_equivalent,The generated patches reproduce the developer fix at the same control-flow guard and restore both null safety and normal legend-item enumeration; the diffs differ only in context formatting.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,4,Chart-4,A,1,1,65010,257,0.028502939999999997,368.301,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-4_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-4_A_attempt1.json,completed,,pending_human,1,6d7d187129ca02fda5a59edfb85f6de931244a58fcf120b9348d9d25aeb83cd0,UP-10,true,developer_equivalent,The generated patches match the developer control-flow repair and avoid the null dereference without suppressing dataset range computation or annotation handling when a renderer exists.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,4,Chart-4,R,1,1,65127,257,0.028553835,377.785,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-4_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-4_R_attempt1.json,completed,,pending_human,1,21ec798311bdf14666ea4a00b3b2632a824c1b81b5958a50af226454141a9fad,UP-06,true,developer_equivalent,The generated patches match the developer control-flow repair and avoid the null dereference without suppressing dataset range computation or annotation handling when a renderer exists.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,4,Chart-4,C,1,1,66033,372,0.029047994999999997,369.817,true,true,true,true,true,true,true,true,7,7,1,1,1.0,true,true,true,false,1.0,1.0,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-4_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-4_C_attempt1.json,completed,,pending_human,1,6f0cf0369612a6d53a4f3c6907724389f704301ca9d5dc3fa0cc8ed54726d85e,UP-11,true,developer_equivalent,The generated patches match the developer control-flow repair and avoid the null dereference without suppressing dataset range computation or annotation handling when a renderer exists.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,17,Chart-17,A,2,3,32593,487,0.014601645,984.195,true,true,true,false,false,true,true,true,7,6,1,1,0.875,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-17_A_attempt2.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-17_A_attempt2.json,completed,,pending_human,2,4b2ac242791918071ec72309257f24b32434e1d3cecb223180e5b9af62c074d0,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,direct,OBJECT_PROTOCOL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,17,Chart-17,R,1,3,32958,527,0.014795220000000001,971.849,true,true,true,false,false,true,true,true,7,6,1,1,0.875,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-17_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-17_R_attempt1.json,completed,,pending_human,1,2f21a8daaff1b8edbc478ed45b6a2c9f2c83b7cdd54667188bc446cdfda2ff8d,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,direct,OBJECT_PROTOCOL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,17,Chart-17,C,1,3,35679,860,0.016268565000000002,979.766,true,true,true,false,false,true,true,true,7,6,1,1,0.875,true,true,true,true,1.0,1.0,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-17_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-17_C_attempt1.json,completed,,pending_human,1,c28a983a0ff7b87dc230a925fec91ab5131da4e116f9f963a8c782d02305e8e0,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,direct,OBJECT_PROTOCOL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,3,JacksonDatabind-3,A,1,1,2051,194,0.001060965,1050.633,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-3_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-3_A_attempt1.json,completed,,pending_human,1,63fe7939007b81937106676d3bee5f073fc416fd63d5aeb8e155403aa07a15c7,UP-08,true,plausible_but_incorrect,"The patch passes the trigger because that test exercises the default String[] path, but it omits the developer fix in _deserializeCustom. A custom element deserializer's defined null value is still discarded, so the repair is incomplete and test-overfitted.",developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,no,yes,complete,Codex developer-patch-grounded forensic audit,true,Codex independent evidence pass,"Confirmed against the complete developer diff, the _deserializeCustom implementation, JsonDeserializer.getNullValue(), and the analogous StringCollectionDeserializer behavior. The omitted branch has a concrete semantic obligation independent of textual patch equality.",direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,3,JacksonDatabind-3,R,1,1,2172,191,0.00111099,1047.65,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-3_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-3_R_attempt1.json,completed,,pending_human,1,63fe7939007b81937106676d3bee5f073fc416fd63d5aeb8e155403aa07a15c7,UP-08,true,plausible_but_incorrect,"The patch passes the trigger because that test exercises the default String[] path, but it omits the developer fix in _deserializeCustom. A custom element deserializer's defined null value is still discarded, so the repair is incomplete and test-overfitted.",developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,no,yes,complete,Codex developer-patch-grounded forensic audit,true,Codex independent evidence pass,"Confirmed against the complete developer diff, the _deserializeCustom implementation, JsonDeserializer.getNullValue(), and the analogous StringCollectionDeserializer behavior. The omitted branch has a concrete semantic obligation independent of textual patch equality.",direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,3,JacksonDatabind-3,C,1,1,3104,304,0.00161472,1065.506,true,true,true,true,true,true,true,true,7,7,1,1,1.0,true,true,true,false,1.0,1.0,true,true,true,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-3_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-3_C_attempt1.json,completed,,pending_human,1,a71639371bf6520c6e2b258b7838eebaf878edf411b6f9e6fa5704102aa9ce2a,UP-15,true,plausible_but_incorrect,"The patch passes the trigger because that test exercises the default String[] path, but it omits the developer fix in _deserializeCustom. A custom element deserializer's defined null value is still discarded, so the repair is incomplete and test-overfitted.",developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,no,yes,complete,Codex developer-patch-grounded forensic audit,true,Codex independent evidence pass,"Confirmed against the complete developer diff, the _deserializeCustom implementation, JsonDeserializer.getNullValue(), and the analogous StringCollectionDeserializer behavior. The omitted branch has a concrete semantic obligation independent of textual patch equality.",direct,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,22,Chart-22,A,2,3,14471,1109,0.007259715,974.795,true,true,true,false,false,false,true,true,7,6,1,0,0.75,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-22_A_attempt2.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-22_A_attempt2.json,completed,,pending_human,2,730b59793caa630fd8cd8564fff0626604ac0af0176a21f25e1370ab48a75c45,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,22,Chart-22,R,2,3,14810,609,0.0069721800000000006,972.458,true,true,true,false,false,false,true,true,7,6,1,0,0.75,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-22_R_attempt2.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-22_R_attempt2.json,completed,,pending_human,2,07c8667f89bab18bb9a80232c6cd0e6d57134b70fc324311923958e8efe1c561,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Chart,22,Chart-22,C,1,3,17458,1260,0.00869043,979.71,true,true,false,false,false,true,true,true,7,5,1,1,0.75,true,true,true,true,1.0,1.0,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Chart-22_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Chart-22_C_attempt1.json,completed,,pending_human,1,ddac5cc38e777cbdefdfba6964f346c7776eb95772edb3707e31076169347c43,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Closure,49,Closure-49,A,1,3,21205,1301,0.010356045000000001,2623.223,true,true,false,false,false,false,true,true,7,5,1,0,0.625,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Closure-49_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Closure-49_A_attempt1.json,completed,,pending_human,1,ca1202c73b8377ba698ae774e491231961df672fefcc5d2e723928b3e8a3bbe4,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Closure,49,Closure-49,R,2,3,21619,1373,0.010598775,1852.541,true,true,false,false,false,false,true,true,7,5,1,0,0.625,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Closure-49_R_attempt2.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Closure-49_R_attempt2.json,completed,,pending_human,2,379297173de99540576961a73a6af926f57bff1930009cb691835c0a1937976e,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Closure,49,Closure-49,C,1,3,24375,1609,0.012002955,2669.305,true,true,false,false,false,false,true,true,7,5,1,0,0.625,true,false,false,false,0.0,0.0,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Closure-49_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Closure-49_C_attempt1.json,completed,,pending_human,1,28325e1626713945ce3e4423653591c6f2c8309bbafbc98da3bb80294dbe7735,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,29,JacksonDatabind-29,A,1,1,3885,451,0.002082345,1197.854,true,true,true,true,true,true,true,true,7,7,2,2,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-29_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-29_A_attempt1.json,completed,,pending_human,1,e21ba8b908582fa7fdcbe1546a14d541a104645f60c317781eccb17d1246561a,UP-21,true,developer_equivalent,The generated patches cover both developer-modified paths and preserve non-null polymorphic deserialization while correctly handling explicit JSON null values.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,29,JacksonDatabind-29,R,3,3,12439,1047,0.006321855,3589.276,true,true,true,true,true,true,true,true,7,7,2,2,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-29_R_attempt3.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-29_R_attempt3.json,completed,,pending_human,3,d1d71c94210eb9c93386d7eb4e48747ef82e7f1fe02ba05e5cb7eb9da299932b,UP-20,true,developer_equivalent,The generated patches cover both developer-modified paths and preserve non-null polymorphic deserialization while correctly handling explicit JSON null values.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,29,JacksonDatabind-29,C,2,3,15933,1799,0.008495985,2057.031,true,true,false,false,false,true,true,true,7,5,2,2,0.777778,true,true,true,false,1.0,1.0,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-29_C_attempt2.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-29_C_attempt2.json,completed,,pending_human,2,62ffc08f3e0e1e470697296e473d8057cc381262f540d7deb7f2760e6582c46d,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,75,JacksonDatabind-75,A,1,3,8053,654,0.004072035,4027.429,true,true,false,false,false,false,true,true,7,5,1,0,0.625,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-75_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-75_A_attempt1.json,completed,,pending_human,1,e5553719021dcfbef89adc5bf67875622b7954d897685dae0def9aec0b7eb137,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,75,JacksonDatabind-75,R,1,3,8443,839,0.004402635,4076.572,true,true,false,false,false,false,true,true,7,5,1,0,0.625,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-75_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-75_R_attempt1.json,completed,,pending_human,1,9abcdab61d68384ac81ce18aaa6629651a97f3deb4025e47f109a3214de9a98f,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,JacksonDatabind,75,JacksonDatabind-75,C,1,3,11270,1012,0.005782890000000001,4063.579,true,true,false,false,false,true,true,true,7,5,1,1,0.75,true,true,true,false,1.0,1.0,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/JacksonDatabind-75_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/JacksonDatabind-75_C_attempt1.json,completed,,pending_human,1,7753e79235cd5026e0d4955ebde94130b6e69cd146060e070bd8cc050e705311,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,NULL
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Jsoup,41,Jsoup-41,A,1,1,12738,105,0.005632379999999999,70.127,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Jsoup-41_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Jsoup-41_A_attempt1.json,completed,,pending_human,1,70d1a17e0bce52c8f881f62a3109fc6e0083f3691e45f238ee418abecacf3294,UP-12,true,developer_equivalent,The generated patches restore value-based Element equality consistently with the existing hashCode implementation and are semantically identical to the developer repair.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Jsoup,41,Jsoup-41,R,1,1,12851,118,0.005692845,70.969,true,true,true,true,true,true,true,true,7,7,1,1,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Jsoup-41_R_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Jsoup-41_R_attempt1.json,completed,,pending_human,1,e3c6df11c5ea2ba931a3c0c6c7f407f1afc9e117f96c13dfe36a796f10241da7,UP-23,true,developer_equivalent,The generated patches restore value-based Element equality consistently with the existing hashCode implementation and are semantically identical to the developer repair.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Jsoup,41,Jsoup-41,C,1,1,13757,306,0.006250515,75.937,true,true,true,true,true,true,true,true,7,7,1,1,1.0,true,true,true,false,1.0,1.0,true,true,true,correct,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Jsoup-41_C_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Jsoup-41_C_attempt1.json,completed,,pending_human,1,ac456a4f135226531415bbd39331d0921d964afc893e3538abbfe62ca097a6bb,UP-16,true,developer_equivalent,The generated patches restore value-based Element equality consistently with the existing hashCode implementation and are semantically identical to the developer repair.,developer_patch+buggy_source+patched_source+fixed_source+trigger_and_full_test_logs,yes,yes,no,complete,Codex developer-patch-grounded forensic audit,false,,,supporting,CONTROL_LOGIC
stage2_mve_formal_20260825T210517,stage2-v2.1.1-7a7d2bd44d0bc085,Mockito,1,Mockito-1,A,1,3,8827,2067,0.005638035,4645.54,true,true,true,false,false,false,true,true,7,6,1,0,0.75,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,false,incorrect,outputs_revised_mve/stage2_mve_formal_20260825T210517/patches/Mockito-1_A_attempt1.diff,outputs_revised_mve/stage2_mve_formal_20260825T210517/evidence_reports/Mockito-1_A_attempt1.json,completed,,pending_human,1,36c95f38628bf5ab2ace9948a3e68ec3e075bf4a6f97470206fbc17df5b527ca,not_applicable,false,mechanical_failure,Selected primary patch failed the frozen full-test/plausibility oracle and therefore cannot count as a correct repair.,mechanical_failure,not_reviewed,no,not_applicable,complete,mechanical oracle,false,,,supporting,CONTROL_LOGIC
